localtime, kiteid, temperature, humidity, pressure, luminosity, co2, sound
2016-07-27 08:52:51.238158,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:52:53.318529,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:52:55.927684,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:52:58.066633,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:00.714069,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:02.867481,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:05.016387,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:07.226379,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:09.398517,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:12.487857,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:14.663370,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:16.713195,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:19.015926,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:21.975505,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:24.235911,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:26.544278,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:28.684104,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:31.718172,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:33.886803,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:36.007005,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:38.144994,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:40.623876,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:42.827585,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:44.956478,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:47.562073,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:50.727549,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:52.886102,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:54.936065,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:57.076005,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:53:59.184089,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:02.115750,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:04.312042,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:06.451273,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:08.844116,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:11.684748,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:14.303105,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:16.480888,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:18.584534,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:21.440659,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:23.624003,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:25.823313,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:27.873609,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:29.913207,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:32.554091,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:34.753211,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:36.843289,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:39.030870,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:42.201609,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:44.583649,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:46.742009,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:48.901204,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:51.752449,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:53.841983,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:55.951609,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:54:58.001462,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:00.149129,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:02.842228,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:04.953840,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:07.180947,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:09.663350,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:12.138620,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:14.228651,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:16.362288,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:18.452017,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:20.501262,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:22.480236,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:24.671144,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:26.849840,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:28.980875,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:31.652769,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:33.860861,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:35.870359,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:38.281480,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:40.401420,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:43.196702,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:45.341246,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:47.489939,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:49.730122,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:52.560056,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:54.739863,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:56.789997,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:55:59.068140,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:01.869447,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:04.077324,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:06.230376,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:08.689559,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:10.907987,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:14.150128,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:16.299329,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:18.580653,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:20.740364,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:23.656845,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:25.855881,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:27.999871,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:30.288483,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:32.905610,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:35.885473,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:38.069006,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:40.228470,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:43.018994,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:45.936619,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:48.080654,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:50.526277,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:52.675889,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:55.058487,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:57.167492,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:56:59.637288,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:02.459079,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:04.656602,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:07.058111,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:09.515031,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:12.526431,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:14.764050,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:17.027636,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:19.278484,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:21.466652,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:23.783621,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:26.026547,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:28.358152,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:30.557785,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:32.817125,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:35.097541,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:37.227489,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:39.644526,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:41.898504,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:43.997277,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:46.227491,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:48.532845,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:51.036777,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:54.255130,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:56.582620,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:57:58.916738,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:01.076596,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:04.652321,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:06.855743,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:09.312902,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:11.994757,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:15.106153,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:17.705237,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:20.176139,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:23.234113,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:25.481253,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:27.885601,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:30.815634,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:33.694883,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:35.995266,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:38.380927,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:40.500383,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:42.755236,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:44.835108,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:47.033773,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:49.733560,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:51.903299,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:53.992443,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:56.914498,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:58:59.034580,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:01.625532,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:03.824249,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:06.220993,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:08.359798,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:10.742577,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:12.902407,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:15.379413,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:17.573246,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:19.732206,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:21.871981,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:24.199130,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:26.534096,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:28.683102,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:31.158897,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:33.801931,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:36.338599,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:38.372506,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:40.512251,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:42.899870,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:44.939091,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:47.070072,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:49.228119,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:51.302211,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:54.020604,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:56.099818,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 08:59:58.650638,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:01.159266,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:04.049211,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:06.206644,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:08.421296,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:10.829718,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:13.017213,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:15.668864,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:17.848386,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:20.017113,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:22.116894,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:24.431153,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:26.521153,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:28.621122,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:30.840252,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:33.145658,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:35.349444,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:37.639160,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:39.860867,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:42.067634,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:44.499080,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:46.648757,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:48.937239,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:51.169513,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:53.830258,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:56.017117,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:00:58.368408,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:00.568258,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:02.865263,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:05.708884,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:07.846627,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:09.976485,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:12.487779,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:15.070019,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:17.139990,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:19.387807,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:21.577521,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:23.725537,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:26.257378,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:28.496143,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:30.895608,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:33.248763,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:35.895540,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:38.019253,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:40.198259,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:42.437154,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:45.616528,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:47.928918,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:50.058751,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:52.228049,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:55.008942,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:57.237636,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:01:59.416704,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:01.803246,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:04.147387,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:07.257281,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:09.642833,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:11.866392,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:14.186990,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:16.612593,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:18.906138,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:21.245149,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:23.485153,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:26.105030,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:28.683711,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:31.004849,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:33.314814,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:36.145536,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:38.323508,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:40.672692,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:42.787008,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:45.463000,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:47.696852,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:50.043617,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:52.224076,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:54.674898,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:57.450897,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:02:59.814834,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:02.241982,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:04.371380,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:07.293522,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:09.704268,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:11.793593,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:13.843172,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:16.460266,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:18.623885,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:21.063634,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:23.713350,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:25.974381,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:28.399761,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:30.742592,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:32.961604,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:35.062235,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:37.712243,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:40.201602,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:42.692156,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:44.922197,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:47.450546,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:49.883316,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:52.182582,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:54.653621,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:56.970226,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:03:59.169501,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:01.258484,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:03.711248,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:06.210188,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:08.367507,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:10.511521,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:12.912700,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:15.182726,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:17.859505,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:20.079382,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:22.383232,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:24.612068,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:27.561449,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:30.117606,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:32.360990,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:34.859287,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:37.571830,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:39.759883,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:42.119041,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:44.208387,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:46.928607,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:49.136620,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:51.340535,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:53.947228,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:56.196358,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:04:58.351150,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:00.500663,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:03.389421,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:05.438901,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:07.538824,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:09.668679,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:12.261219,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:14.480018,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:17.558017,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:19.867751,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:21.967267,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:24.114361,ch_kite_0002,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:26.228953,ch_kite_0003,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:28.288898,ch_kite_0004,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:30.617901,ch_kite_0001,-1,-1,-1,-1,-1,-1
2016-07-27 09:05:32.676468,ch_kite_0002,-1,-1,-1,-1,-1,-1
