Incident ID, Reported on, Incident type, Address
122337,22/02/2016 at 23:10,Graffiti,"124, Wilsons Road S, Saint Martins, 8022, Canterbury"
122338,22/02/2016 at 23:10,Graffiti,
122340,22/02/2016 at 23:17,Roading/Streets,"47 Macmillan Ave, Cashmere, Christchurch 8022, New Zealand"
122351,22/02/2016 at 23:44,Parks,"5 Praem Pl, Shirley, Christchurch 8013, New Zealand"
122355,22/02/2016 at 23:50,Roading/Streets,"25 Hills Rd, Edgeware, Christchurch 8013, New Zealand"
122359,22/02/2016 at 23:54,Roading/Streets,"1, Halls Place, Middleton, 8024, Canterbury"
122366,23/02/2016 at 00:29,Parks,"152, Buchanans Road, Hei Hei, 8042, Canterbury"
122378,23/02/2016 at 01:00,Rubbish/Recycling,"187 Palmers Rd, New Brighton, Christchurch 8083, New Zealand"
122379,23/02/2016 at 01:00,Rubbish/Recycling,"187 Palmers Rd, New Brighton, Christchurch 8083, New Zealand"
122380,23/02/2016 at 01:03,Roading/Streets,"64 Barton St, Woolston, Christchurch 8023, New Zealand"
122381,23/02/2016 at 01:18,Parks,"4A Lane St, Woolston, Christchurch 8023, New Zealand"
122384,23/02/2016 at 01:29,Parks,"359–449, Cranford Street, Mairehau, 8052, Canterbury"
122399,23/02/2016 at 02:05,Parks,"The Lagoon, Brooklands, 8083, Canterbury"
122400,23/02/2016 at 02:05,Parks,"7, The Lagoon, Brooklands, 8083, Canterbury"
122410,23/02/2016 at 02:55,Rubbish/Recycling,"185, Locksley Avenue, Dallington, 8061, Canterbury"
122412,23/02/2016 at 02:57,Rubbish/Recycling,"9, Liggins Street, Burwood, 8061, Canterbury"
122414,23/02/2016 at 03:06,Graffiti,"49-59, Worcester Boulevard, Christchurch, 8013, Canterbury"
122416,23/02/2016 at 03:18,Graffiti,"7, Halswell Road, Hoon Hay, 8025, Canterbury"
122417,23/02/2016 at 03:20,Graffiti,"9, Halswell Road, Hoon Hay, 8025, Canterbury"
122426,23/02/2016 at 03:49,Graffiti,"405, Worsleys Road, Governors Bay, 8971, Canterbury"
122427,23/02/2016 at 03:51,Rubbish/Recycling,"Rapaki Track, Hillsborough, 8022, Canterbury"
122429,23/02/2016 at 03:58,Graffiti,"1, Coppell Place, Hoon Hay, 8025, Canterbury"
122434,23/02/2016 at 04:22,Parks,"62–80, Park Terrace, Christchurch, 8013, Canterbury"
122442,23/02/2016 at 04:32,Water Supply,"Bealey Avenue, Merivale, 8014, Canterbury"
122443,23/02/2016 at 04:32,Rubbish/Recycling,"9A, Humboldt Street, Sydenham, 8023, Canterbury"
122445,23/02/2016 at 04:39,Roading/Streets,"54 Fairfield Ave, Addington, Christchurch 8024, New Zealand"
122457,23/02/2016 at 05:14,Water Supply,"51 Thackeray Pl, Waltham, Christchurch 8023, New Zealand"
122470,23/02/2016 at 06:10,Rubbish/Recycling,"9 Bonar Pl, Woolston, Christchurch 8062, New Zealand"
122516,23/02/2016 at 09:57,Roading/Streets,"303 Russley Rd, Avonhead, Christchurch 8042, New Zealand"
122526,23/02/2016 at 18:32,Wastewater/Stormwater,"18A, Rimu Street, Riccarton, 8041, Canterbury"
122538,23/02/2016 at 20:16,Roading/Streets,"6, Riccarton Avenue, Christchurch, 8011, Canterbury"
122555,23/02/2016 at 21:13,Roading/Streets,"Penn Place, Upper Riccarton, 8041, Canterbury"
122557,23/02/2016 at 21:17,Roading/Streets,"256 Cranford St, St Albans, Christchurch 8052, New Zealand"
122562,23/02/2016 at 21:34,Parks,"496 Colombo St, Sydenham, Christchurch 8023, New Zealand"
122588,23/02/2016 at 22:37,Graffiti,"106 Woodham Rd, Linwood, Christchurch 8062, New Zealand"
122606,23/02/2016 at 23:42,Water Supply,"5, Watts Road, Sockburn, 8042, Canterbury"
122611,23/02/2016 at 23:50,Graffiti,"55, Lincoln Road, Spreydon, 8024, Canterbury"
122629,24/02/2016 at 00:31,Roading/Streets,"24 Rothesay Rd, Parklands, Christchurch 8083, New Zealand"
122633,24/02/2016 at 00:57,Rubbish/Recycling,"9, Pentre Terrace, Cashmere, 8022, Canterbury"
122645,24/02/2016 at 01:21,Parks,"Barnett Park Track, Redcliffs, 8081, Canterbury"
122693,24/02/2016 at 02:58,Roading/Streets,"81 Cranford St, St Albans, Christchurch 8014, New Zealand"
122715,24/02/2016 at 04:06,Roading/Streets,"60, Glen Oaks Drive, Northwood, 8051, Canterbury"
122739,24/02/2016 at 06:18,Parks,"195, Marine Parade, New Brighton, 8083, Canterbury"
122741,24/02/2016 at 06:19,Wastewater/Stormwater,"16 St Judes Ln, Woolston, Christchurch 8062, New Zealand"
122742,24/02/2016 at 06:21,Roading/Streets,"5, Beatty Street, South New Brighton, 8062, Canterbury"
122743,24/02/2016 at 06:22,Roading/Streets,"11-13 Cossar St, Burwood, Christchurch 8083, New Zealand"
122744,24/02/2016 at 06:24,Roading/Streets,
122746,24/02/2016 at 06:29,Parks,"195, Marine Parade, New Brighton, 8083, Canterbury"
122749,24/02/2016 at 06:49,Roading/Streets,"210 Lichfield St, Christchurch Central, Christchurch 8011, New Zealand"
122807,24/02/2016 at 19:50,Parks,"9, John Campbell Crescent, Middleton, 8024, Canterbury"
122812,24/02/2016 at 20:28,Water Supply,"32, Cardome Street, Bishopdale, 8053, Canterbury"
122819,24/02/2016 at 20:59,Wastewater/Stormwater,"3 Jasmine Pl, Hornby, Christchurch 8042, New Zealand"
122857,24/02/2016 at 22:31,Parks,"Ferrymead Park Drive, Ferrymead, 8022, Canterbury"
122875,24/02/2016 at 23:00,Roading/Streets,"21 Dilworth St, Riccarton, Christchurch 8011, New Zealand"
122967,25/02/2016 at 02:36,Parks,"Heathcote Towpath, Ferrymead, 8022, Canterbury"
122970,25/02/2016 at 02:41,Roading/Streets,"Mollett St, Christchurch Central, Christchurch 8011, New Zealand"
122971,25/02/2016 at 02:52,Graffiti,"325, Brougham Street, Sydenham, 8023, Canterbury"
122974,25/02/2016 at 02:54,Graffiti,"301, Brougham Street, Sydenham, 8023, Canterbury"
122976,25/02/2016 at 02:56,Graffiti,"313, Brougham Street, Sydenham, 8023, Canterbury"
122977,25/02/2016 at 02:58,Graffiti,"313, Brougham Street, Sydenham, 8023, Canterbury"
122978,25/02/2016 at 03:00,Roading/Streets,"307, Brougham Street, Sydenham, 8023, Canterbury"
122983,25/02/2016 at 03:16,Graffiti,"331, Wilsons Road N, Waltham, 8023, Canterbury"
122985,25/02/2016 at 03:20,Roading/Streets,"88, Shakespeare Road, Waltham, 8023, Canterbury"
122986,25/02/2016 at 03:23,Rubbish/Recycling,"37 Allard St, Edgeware, Christchurch 8013, New Zealand"
122987,25/02/2016 at 03:23,Graffiti,"4/75, Thackeray Place, Waltham, 8023, Canterbury"
122988,25/02/2016 at 03:24,Graffiti,"58, Shakespeare Road, Waltham, 8023, Canterbury"
122989,25/02/2016 at 03:26,Rubbish/Recycling,"58, Shakespeare Road, Waltham, 8023, Canterbury"
122990,25/02/2016 at 03:27,Graffiti,"70, Thackeray Place, Waltham, 8023, Canterbury"
122992,25/02/2016 at 03:29,Graffiti,"68, Thackeray Place, Waltham, 8023, Canterbury"
122993,25/02/2016 at 03:31,Graffiti,"60, Thackeray Place, Waltham, 8023, Canterbury"
123001,25/02/2016 at 03:39,Graffiti,"Shakespeare Road, Waltham, 8023, Canterbury"
123003,25/02/2016 at 03:42,Graffiti,"26, Shakespeare Road, Waltham, 8023, Canterbury"
123005,25/02/2016 at 03:43,Graffiti,"38, Shakespeare Road, Waltham, 8023, Canterbury"
123009,25/02/2016 at 03:45,Graffiti,"1/34, Shakespeare Road, Waltham, 8023, Canterbury"
123013,25/02/2016 at 03:47,Graffiti,"1–17, Defoe Place, Waltham, 8023, Canterbury"
123018,25/02/2016 at 03:55,Graffiti,"15, Shakespeare Road, Waltham, 8023, Canterbury"
123019,25/02/2016 at 03:56,Graffiti,"22, Shakespeare Road, Waltham, 8023, Canterbury"
123020,25/02/2016 at 03:56,Graffiti,"24, Shakespeare Road, Waltham, 8023, Canterbury"
123021,25/02/2016 at 03:57,Graffiti,"376, Cashel Street, Phillipstown, 8011, Canterbury"
123023,25/02/2016 at 04:00,Roading/Streets,"20 Mona Vale Ave, Riccarton, Christchurch 8011, New Zealand"
123024,25/02/2016 at 04:00,Graffiti,"32, Shakespeare Road, Waltham, 8023, Canterbury"
123027,25/02/2016 at 04:01,Graffiti,"49, Shakespeare Road, Waltham, 8023, Canterbury"
123028,25/02/2016 at 04:02,Graffiti,"44, Shakespeare Road, Waltham, 8023, Canterbury"
123033,25/02/2016 at 04:06,Graffiti,"84, Shakespeare Road, Waltham, 8023, Canterbury"
123034,25/02/2016 at 04:08,Graffiti,"99, Shakespeare Road, Waltham, 8023, Canterbury"
123035,25/02/2016 at 04:10,Roading/Streets,"334, Wilsons Road N, Waltham, 8023, Canterbury"
123093,25/02/2016 at 06:49,Roading/Streets,"68–76, Martindales Road, Heathcote Valley, 8022, Canterbury"
123163,25/02/2016 at 18:19,Roading/Streets,"119 Waimairi Rd, Ilam, Christchurch 8041, New Zealand"
123166,25/02/2016 at 18:48,Roading/Streets,"Mollett St, Christchurch Central, Christchurch 8011, New Zealand"
123170,25/02/2016 at 19:44,Roading/Streets,"299E Main South Rd, Hornby, Christchurch 8042, New Zealand"
123178,25/02/2016 at 20:11,Rubbish/Recycling,"32 Middleton Rd, Upper Riccarton, Christchurch 8041, New Zealand"
123180,25/02/2016 at 20:18,Rubbish/Recycling,"10 Dampier St, Woolston, Christchurch 8023, New Zealand"
123185,25/02/2016 at 20:35,Roading/Streets,"5 Burgess St, Sumner, Christchurch 8081, New Zealand"
123192,25/02/2016 at 20:51,Roading/Streets,"21 Bunyan St, Waltham, Christchurch 8023, New Zealand"
123199,25/02/2016 at 21:01,Graffiti,"258-262, Ferry Road, Waltham, 8011, Canterbury"
123201,25/02/2016 at 21:03,Graffiti,"102, Grafton Street, Waltham, 8011, Canterbury"
123203,25/02/2016 at 21:04,Graffiti,"111, Grafton Street, Waltham, 8011, Canterbury"
123206,25/02/2016 at 21:08,Graffiti,"73, Grafton Street, Waltham, 8011, Canterbury"
123207,25/02/2016 at 21:09,Roading/Streets,"6–30, Grenville Street, Waltham, 8011, Canterbury"
123210,25/02/2016 at 21:10,Graffiti,"83, Grafton Street, Waltham, 8011, Canterbury"
123212,25/02/2016 at 21:11,Graffiti,"4/89, Grafton Street, Waltham, 8011, Canterbury"
123213,25/02/2016 at 21:12,Graffiti,"99, Grafton Street, Waltham, 8011, Canterbury"
123224,25/02/2016 at 21:41,Roading/Streets,"245 Barbadoes St, Christchurch Central, Christchurch 8011, New Zealand"
123228,25/02/2016 at 21:47,Roading/Streets,"30, Beresford Street, New Brighton, 8061, Canterbury"
123231,25/02/2016 at 21:50,Graffiti,"5, Union Street, New Brighton, 8061, Canterbury"
123238,25/02/2016 at 22:13,Graffiti,"278, Ferry Road, Waltham, 8011, Canterbury"
123239,25/02/2016 at 22:16,Graffiti,"290, Ferry Road, Waltham, 8011, Canterbury"
123242,25/02/2016 at 22:19,Graffiti,"335, Ferry Road, Waltham, 8011, Canterbury"
123246,25/02/2016 at 22:21,Graffiti,"322, Ferry Road, Waltham, 8011, Canterbury"
123248,25/02/2016 at 22:23,Graffiti,"324, Ferry Road, Waltham, 8011, Canterbury"
123249,25/02/2016 at 22:24,Graffiti,"365, Ferry Road, Waltham, 8011, Canterbury"
123250,25/02/2016 at 22:25,Graffiti,"348, Ferry Road, Waltham, 8011, Canterbury"
123253,25/02/2016 at 22:27,Graffiti,"348, Ferry Road, Waltham, 8011, Canterbury"
123255,25/02/2016 at 22:28,Graffiti,"22 George St, Riccarton, Christchurch 8041, New Zealand"
123256,25/02/2016 at 22:30,Graffiti,"344, Ferry Road, Waltham, 8011, Canterbury"
123260,25/02/2016 at 22:33,Graffiti,"374, Ferry Road, Woolston, 8023, Canterbury"
123262,25/02/2016 at 22:34,Graffiti,"372, Ferry Road, Woolston, 8023, Canterbury"
123264,25/02/2016 at 22:37,Roading/Streets,"376, Ferry Road, Woolston, 8023, Canterbury"
123267,25/02/2016 at 22:39,Graffiti,"380, Ferry Road, Woolston, 8023, Canterbury"
123269,25/02/2016 at 22:42,Graffiti,"433, Ferry Road, Woolston, 8023, Canterbury"
123272,25/02/2016 at 22:44,Graffiti,"414, Ferry Road, Woolston, 8023, Canterbury"
123273,25/02/2016 at 22:45,Graffiti,"414, Ferry Road, Woolston, 8023, Canterbury"
123276,25/02/2016 at 22:46,Rubbish/Recycling,"416, Ferry Road, Woolston, 8023, Canterbury"
123277,25/02/2016 at 22:48,Graffiti,"416, Ferry Road, Woolston, 8023, Canterbury"
123279,25/02/2016 at 22:49,Graffiti,"438, Ferry Road, Woolston, 8023, Canterbury"
123282,25/02/2016 at 22:52,Graffiti,"439, Ferry Road, Woolston, 8023, Canterbury"
123285,25/02/2016 at 22:57,Graffiti,"411, Ferry Road, Woolston, 8062, Canterbury"
123287,25/02/2016 at 22:59,Graffiti,"393, Ferry Road, Woolston, 8023, Canterbury"
123292,25/02/2016 at 23:03,Graffiti,"331, Ferry Road, Waltham, 8011, Canterbury"
123293,25/02/2016 at 23:05,Graffiti,"323A, Ferry Road, Waltham, 8011, Canterbury"
123313,26/02/2016 at 00:28,Roading/Streets,"4, Birmingham Drive, Middleton, 8024, Canterbury"
123318,26/02/2016 at 00:40,Water Supply,"424 Oxford Terrace, Christchurch Central, Christchurch 8011, New Zealand"
123321,26/02/2016 at 00:48,Roading/Streets,"11A Ilam Rd, Upper Riccarton, Christchurch 8041, New Zealand"
123347,26/02/2016 at 01:47,Roading/Streets,"94, Harakeke Street, Fendalton, 8014, Canterbury"
123351,26/02/2016 at 01:57,Wastewater/Stormwater,"213, Marine Parade, New Brighton, 8061, Canterbury"
123352,26/02/2016 at 01:58,Graffiti,"179, Shaw Avenue, New Brighton, 8083, Canterbury"
123353,26/02/2016 at 02:00,Graffiti,"182, Shaw Avenue, New Brighton, 8083, Canterbury"
123354,26/02/2016 at 02:02,Graffiti,"117–150, Seaview Road, New Brighton, 8061, Canterbury"
123395,26/02/2016 at 04:26,Wastewater/Stormwater,"11 Rossmore Terrace, Cashmere, Christchurch 8022, New Zealand"
123421,26/02/2016 at 05:21,Parks,"20 Makora St, Fendalton, Christchurch 8041, New Zealand"
123483,26/02/2016 at 18:48,Water Supply,"28, Rapaki Road, Hillsborough, 8022, Canterbury"
123484,26/02/2016 at 19:37,Graffiti,"85 Rowan Ave, Aranui, Christchurch 8061, New Zealand"
123485,26/02/2016 at 19:51,Graffiti,"277 Lyttelton St, Spreydon, Christchurch 8024, New Zealand"
123488,26/02/2016 at 21:07,Graffiti,"64, Travis Country Drive, Burwood, 8083, Canterbury"
123496,26/02/2016 at 22:05,Graffiti,"260 Blenheim Rd, Upper Riccarton, Christchurch 8041, New Zealand"
123498,26/02/2016 at 22:05,Graffiti,"79 Wharenui Rd, Upper Riccarton, Christchurch 8041, New Zealand"
123499,26/02/2016 at 22:12,Roading/Streets,"726, Ferry Road, Woolston, 8023, Canterbury"
123501,26/02/2016 at 22:20,Roading/Streets,"Lakebridge Place, Parklands, 8083, Canterbury"
123508,26/02/2016 at 22:34,Roading/Streets,"11-13 Providence Pl, Redwood, Christchurch 8051, New Zealand"
123509,26/02/2016 at 22:36,Graffiti,"26, Mafeking Street, New Brighton, 8061, Canterbury"
123510,26/02/2016 at 22:37,Wastewater/Stormwater,"72, Brighton Mall, New Brighton, 8061, Canterbury"
123511,26/02/2016 at 22:38,Graffiti,"187–194, Marine Parade, New Brighton, 8083, Canterbury"
123570,27/02/2016 at 04:20,Rubbish/Recycling,"9 Rocking Horse Rd, Southshore, Christchurch 8062, New Zealand"
123582,27/02/2016 at 05:51,Parks,"34 Glasnevin Dr, Casebrook, Christchurch 8051, New Zealand"
123584,27/02/2016 at 05:56,Roading/Streets,"8 Dinglebay Pl, Casebrook, Christchurch 8051, New Zealand"
123594,27/02/2016 at 06:58,Water Supply,"12, Lakewood Drive, Burwood, 8083, Canterbury"
123606,27/02/2016 at 08:34,Roading/Streets,"280 Fitzgerald Ave, Christchurch Central, Christchurch 8013, New Zealand"
123624,27/02/2016 at 14:10,Water Supply,"44, London Street, Lyttelton, 8082, Canterbury"
123628,27/02/2016 at 19:34,Roading/Streets,"4 Aspen Pl, Parklands, Christchurch 8083, New Zealand"
123633,27/02/2016 at 21:15,Roading/Streets,"92 Port Hills Rd, Heathcote Valley, Christchurch 8022, New Zealand"
123634,27/02/2016 at 21:26,Roading/Streets,"12 Cobham St, Spreydon, Christchurch 8024, New Zealand"
123640,27/02/2016 at 22:16,Graffiti,"211, Marine Parade, New Brighton, 8061, Canterbury"
123642,27/02/2016 at 22:20,Graffiti,"208, Marine Parade, New Brighton, 8083, Canterbury"
123646,27/02/2016 at 22:45,Roading/Streets,"Mollett St, Christchurch Central, Christchurch 8011, New Zealand"
123653,27/02/2016 at 23:25,Roading/Streets,"Oxford Terrace, Christchurch Central, Christchurch 8011, New Zealand"
123655,27/02/2016 at 23:29,Parks,"23, Rochdale Street, Fendalton, 8014, Canterbury"
123663,27/02/2016 at 23:54,Roading/Streets,"603-605 Colombo St, Christchurch Central, Christchurch 8011, New Zealand"
123664,28/02/2016 at 00:02,Graffiti,"30 Mcbratneys Rd, Dallington, Christchurch 8061, New Zealand"
123694,28/02/2016 at 02:33,Parks,"256-258, Oxford Terrace, Christchurch, 8011, Canterbury"
123698,28/02/2016 at 02:46,Rubbish/Recycling,"364 Breezes Rd, Aranui, Christchurch 8061, New Zealand"
123700,28/02/2016 at 02:46,Rubbish/Recycling,"Bexley, 8061, Canterbury"
123715,28/02/2016 at 03:55,Roading/Streets,"79, Woolley Street, Avondale, 8061, Canterbury"
123725,28/02/2016 at 04:43,Parks,"12, Haslett Place, Upper Riccarton, 8041, Canterbury"
123735,28/02/2016 at 05:15,Roading/Streets,"42-44 Matlock St, Woolston, Christchurch 8062, New Zealand"
123748,28/02/2016 at 06:26,Roading/Streets,"22–26, Maclaren Road, Wigram, 8042, Canterbury"
123752,28/02/2016 at 06:36,Parks,"15–17, Sanctuary Gardens, Shirley, 8052, Canterbury"
123801,28/02/2016 at 18:34,Rubbish/Recycling,"528, New Brighton Road, New Brighton, 8083, Canterbury"
123808,28/02/2016 at 19:49,Roading/Streets,"Parker Street, Hornby, 8042, Canterbury"
123810,28/02/2016 at 19:57,Roading/Streets,"193–229, Saint Asaph Street, Christchurch, 8011, Canterbury"
123819,28/02/2016 at 20:32,Roading/Streets,"27 Montana Ave, Ilam, Christchurch 8041, New Zealand"
123827,28/02/2016 at 21:02,Roading/Streets,"80 Moorhouse Ave, Addington, Christchurch 8011, New Zealand"
123832,28/02/2016 at 21:17,Water Supply,"88A, Hackthorne Road, Cashmere, 8022, Canterbury"
123835,28/02/2016 at 21:22,Water Supply,"88A, Hackthorne Road, Cashmere, 8022, Canterbury"
123839,28/02/2016 at 21:38,Roading/Streets,"200 Hazeldean Rd, Sydenham, Christchurch 8023, New Zealand"
123870,28/02/2016 at 23:30,Rubbish/Recycling,"112 Tilford St, Woolston, Christchurch 8062, New Zealand"
123875,28/02/2016 at 23:49,Roading/Streets,"4, Birmingham Drive, Middleton, 8024, Canterbury"
123884,29/02/2016 at 00:09,Parks,"154, Buchanans Road, Hei Hei, 8042, Canterbury"
123900,29/02/2016 at 00:47,Wastewater/Stormwater,"448 Hagley Ave, Christchurch Central, Christchurch 8011, New Zealand"
123908,29/02/2016 at 01:04,Parks,"Bishopdale, 8053, Canterbury"
123922,29/02/2016 at 01:56,Parks,"152, Buchanans Road, Hei Hei, 8042, Canterbury"
123927,29/02/2016 at 02:28,Water Supply,"4 Matangi St, Islington, Christchurch 8042, New Zealand"
123928,29/02/2016 at 02:34,Water Supply,"55 Woodville St, Edgeware, Christchurch 8013, New Zealand"
123932,29/02/2016 at 02:50,Rubbish/Recycling,"9A, Quinton Place, Bishopdale, 8053, Canterbury"
123933,29/02/2016 at 02:53,Parks,"16D, Tralee Place, Bishopdale, 8053, Canterbury"
123959,29/02/2016 at 04:11,Parks,"Redwood, 8051, Canterbury"
123966,29/02/2016 at 04:33,Parks,"Mount Pleasant, 8081, Canterbury"
123967,29/02/2016 at 04:34,Graffiti,"457, Wilsons Road N, Waltham, 8011, Canterbury"
123968,29/02/2016 at 04:36,Parks,"Mount Pleasant, 8081, Canterbury"
123969,29/02/2016 at 04:36,Graffiti,"468, Wilsons Road N, Waltham, 8011, Canterbury"
123970,29/02/2016 at 04:38,Graffiti,"Waltham, 8011, Canterbury"
123973,29/02/2016 at 04:40,Roading/Streets,"3, Rangatira Terrace, Mount Pleasant, 8081, Canterbury"
123977,29/02/2016 at 05:05,Water Supply,"56A Dryden St, Sumner, Christchurch 8081, New Zealand"
124073,29/02/2016 at 19:10,Rubbish/Recycling,"34, Cardrona Street, Avondale, 8061, Canterbury"
124074,29/02/2016 at 19:20,Water Supply,"41 Bowenvale Ave, Cashmere, Christchurch 8022, New Zealand"
124078,29/02/2016 at 19:54,Graffiti,"104A Riccarton Rd, Riccarton, Christchurch 8041, New Zealand"
124084,29/02/2016 at 20:07,Roading/Streets,"60, Richmond Hill Road, Richmond Hill, 8081, Canterbury"
124090,29/02/2016 at 20:36,Water Supply,"146 Bealey Ave, Christchurch Central, Christchurch 8013, New Zealand"
124096,29/02/2016 at 21:08,Roading/Streets,"92, Colombo Street, Sydenham, 8023, Canterbury"
124106,29/02/2016 at 21:23,Rubbish/Recycling,"17, River Road, Richmond, 8013, Canterbury"
124110,29/02/2016 at 21:43,Parks,"89–103, Olliviers Road, Phillipstown, 8011, Canterbury"
124118,29/02/2016 at 22:11,Parks,"54, Ryan Street, Phillipstown, 8011, Canterbury"
124125,29/02/2016 at 22:31,Roading/Streets,"98, Grants Road, Papanui, 8052, Canterbury"
124137,29/02/2016 at 23:01,Roading/Streets,"3, Gala Lane, Woolston, 8062, Canterbury"
124138,29/02/2016 at 23:02,Parks,"31, Port Hills Road, Heathcote Valley, 8022, Canterbury"
124147,29/02/2016 at 23:28,Parks,"40, Port Hills Road, Heathcote Valley, 8022, Canterbury"
124165,01/03/2016 at 00:28,Roading/Streets,"202 Wooldridge Rd, Harewood, Christchurch 8051, New Zealand"
124173,01/03/2016 at 00:50,Graffiti,"170, Peterborough Street, Christchurch, 8013, Canterbury"
124176,01/03/2016 at 01:06,Roading/Streets,"32 Buffon St, Waltham, Christchurch 8023, New Zealand"
124189,01/03/2016 at 01:32,Graffiti,"3, The Oval, Middleton, 8024, Canterbury"
124193,01/03/2016 at 01:44,Graffiti,"10B, Hillmorton Street, Middleton, 8024, Canterbury"
124197,01/03/2016 at 01:54,Graffiti,"54-56, Whiteleigh Avenue, Addington, 8024, Canterbury"
124199,01/03/2016 at 01:57,Graffiti,"71, Whiteleigh Avenue, Addington, 8011, Canterbury"
124201,01/03/2016 at 02:00,Graffiti,"71, Whiteleigh Avenue, Addington, 8011, Canterbury"
124202,01/03/2016 at 02:02,Graffiti,"81, Whiteleigh Avenue, Addington, 8011, Canterbury"
124203,01/03/2016 at 02:03,Graffiti,"81, Whiteleigh Avenue, Addington, 8011, Canterbury"
124205,01/03/2016 at 02:04,Graffiti,"81, Whiteleigh Avenue, Addington, 8011, Canterbury"
124206,01/03/2016 at 02:06,Graffiti,"81, Whiteleigh Avenue, Addington, 8011, Canterbury"
124207,01/03/2016 at 02:07,Graffiti,"81, Whiteleigh Avenue, Addington, 8011, Canterbury"
124209,01/03/2016 at 02:11,Graffiti,"35–37, Princess Street, Addington, 8011, Canterbury"
124212,01/03/2016 at 02:18,Graffiti,"28, Princess Street, Addington, 8041, Canterbury"
124213,01/03/2016 at 02:20,Graffiti,"28, Princess Street, Addington, 8041, Canterbury"
124215,01/03/2016 at 02:21,Graffiti,"18–20, Princess Street, Addington, 8041, Canterbury"
124216,01/03/2016 at 02:23,Graffiti,"20, Princess Street, Addington, 8041, Canterbury"
124218,01/03/2016 at 02:26,Graffiti,"14, Princess Street, Addington, 8041, Canterbury"
124219,01/03/2016 at 02:28,Graffiti,"85, Clarence Street, Addington, 8011, Canterbury"
124220,01/03/2016 at 02:34,Roading/Streets,"14–38, Foster Street, Addington, 8011, Canterbury"
124222,01/03/2016 at 02:39,Graffiti,"81, Whiteleigh Avenue, Addington, 8011, Canterbury"
124223,01/03/2016 at 02:43,Graffiti,"71, Whiteleigh Avenue, Addington, 8011, Canterbury"
124226,01/03/2016 at 02:56,Rubbish/Recycling,"819A Colombo St, Christchurch Central, Christchurch 8013, New Zealand"
124227,01/03/2016 at 02:58,Roading/Streets,"822 Colombo St, Christchurch Central, Christchurch 8013, New Zealand"
124247,01/03/2016 at 04:38,Rubbish/Recycling,"Waltham, 8023, Canterbury"
124249,01/03/2016 at 05:10,Parks,"23, Champion Street, Edgeware, 8013, Canterbury"
124276,01/03/2016 at 06:48,Rubbish/Recycling,"40 Cardrona St, Avondale, Christchurch 8061, New Zealand"
124287,01/03/2016 at 07:38,Parks,"69A William Brittan Ave, Halswell, Christchurch 8025, New Zealand"
124318,01/03/2016 at 17:47,Roading/Streets,"2-54 Fairfield Ave, Addington, Christchurch 8024, New Zealand"
124319,01/03/2016 at 18:14,Parks,"245 Cashmere Rd, Hoon Hay, Christchurch 8025, New Zealand"
124321,01/03/2016 at 19:40,Graffiti,"Harper Ave, Christchurch Central, Christchurch 8011, New Zealand"
124322,01/03/2016 at 19:43,Roading/Streets,"40, Moorhouse Avenue, Addington, 8011, Canterbury"
124328,01/03/2016 at 20:31,Parks,"1, Carlton Mill Road, Merivale, 8014, Canterbury"
124342,01/03/2016 at 20:59,Parks,"291-295 Marine Parade, New Brighton, Christchurch 8061, New Zealand"
124355,01/03/2016 at 21:36,Water Supply,"89, Retreat Road, Avonside, 8061, Canterbury"
124362,01/03/2016 at 22:04,Water Supply,"58, Cowlishaw Street, Avonside, 8061, Canterbury"
124364,01/03/2016 at 22:07,Parks,"Edgeware, 8013, Canterbury"
124371,01/03/2016 at 22:21,Rubbish/Recycling,"169–201, River Road, Richmond, 8013, Canterbury"
124375,01/03/2016 at 22:35,Water Supply,"6, Saint Lukes Street, Woolston, 8062, Canterbury"
124387,01/03/2016 at 23:07,Water Supply,"5, Goodman Street, Burwood, 8061, Canterbury"
124388,01/03/2016 at 23:09,Water Supply,"29 Vernon Terrace, Hillsborough, Christchurch 8022, New Zealand"
124390,01/03/2016 at 23:15,Rubbish/Recycling,"88, Golf Links Road, Shirley, 8061, Canterbury"
124392,01/03/2016 at 23:18,Rubbish/Recycling,"88, Golf Links Road, Shirley, 8061, Canterbury"
124399,01/03/2016 at 23:36,Parks,"Saint Albans, 8014, Canterbury"
124411,02/03/2016 at 00:17,Roading/Streets,"24 Dunrobin Pl, Avonhead, Christchurch 8042, New Zealand"
124429,02/03/2016 at 00:45,Rubbish/Recycling,"325 Bealey Ave, Edgeware, Christchurch 8013, New Zealand"
124434,02/03/2016 at 00:53,Graffiti,"Durham Street S, Christchurch, 8011, Canterbury"
124438,02/03/2016 at 00:54,Graffiti,"Durham Street S, Christchurch, 8013, Canterbury"
124439,02/03/2016 at 00:55,Graffiti,"Cashel Street, Christchurch, 8013, Canterbury"
124447,02/03/2016 at 01:04,Rubbish/Recycling,"81 Champion St, Edgeware, Christchurch 8013, New Zealand"
124456,02/03/2016 at 01:22,Rubbish/Recycling,"460 Cashel St, Linwood, Christchurch 8011, New Zealand"
124470,02/03/2016 at 01:54,Parks,"Bromley, 8062, Canterbury"
124474,02/03/2016 at 02:04,Graffiti,"104, Moorhouse Avenue, Addington, 8011, Canterbury"
124483,02/03/2016 at 02:18,Rubbish/Recycling,"34, Aidanfield Drive, Halswell, 8025, Canterbury"
124489,02/03/2016 at 02:36,Parks,"4, Janal Place, Northwood, 8051, Canterbury"
